date,state,district,daily_enrollments,enrollment_sum,age_0_5_sum,age_5_17_sum,age_18_plus_sum,infant_ratio,youth_ratio,adult_ratio,anomaly_label,anomaly_score
2025-11-10,Andhra Pradesh,Sri Potti Sriramulu Nellore,16,5,5,1,15,0.22727272727272727,0.045454545454545456,0.6818181818181818,-1,-0.029817007602183754
2025-11-10,Assam,Dhemaji,9,22,22,2,59,0.2619047619047619,0.023809523809523808,0.7023809523809523,-1,-0.02441611716878267
2025-11-10,Assam,Kamrup Metro,23,23,23,18,58,0.23,0.18,0.58,-1,-0.017420813937732427
2025-11-10,Chhattisgarh,Bijapur,4,14,14,4,27,0.30434782608695654,0.08695652173913043,0.5869565217391305,-1,-0.0024001315216733987
2025-11-10,Meghalaya,East Jaintia Hills,2,0,0,3,47,0.0,0.058823529411764705,0.9215686274509803,-1,-0.05878367107313287
2025-11-10,Meghalaya,East Khasi Hills,18,13,13,30,81,0.104,0.24,0.648,-1,-0.030252221368498478
2025-11-10,Meghalaya,Ri Bhoi,8,4,4,1,73,0.05063291139240506,0.012658227848101266,0.9240506329113924,-1,-0.06958162531316092
2025-11-10,Meghalaya,West Jaintia Hills,3,1,1,3,7,0.08333333333333333,0.25,0.5833333333333334,-1,-0.004172976859416644
2025-11-10,Punjab,Kapurthala,9,9,9,3,26,0.23076923076923078,0.07692307692307693,0.6666666666666666,-1,-0.015773193855460388
2025-11-11,Arunachal Pradesh,West Kameng,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-11,Assam,West Karbi Anglong,5,2,2,3,25,0.06451612903225806,0.0967741935483871,0.8064516129032258,-1,-0.05297164834084189
2025-11-11,Gujarat,Tapi,13,14,14,0,21,0.3888888888888889,0.0,0.5833333333333334,-1,-0.015657232593326076
2025-11-11,Maharashtra,Pune,100,193,193,51,44,0.6678200692041523,0.17647058823529413,0.1522491349480969,-1,-0.004669695217826453
2025-11-11,Meghalaya,East Khasi Hills,21,16,16,40,104,0.09937888198757763,0.2484472049689441,0.6459627329192547,-1,-0.035044317439145045
2025-11-11,Meghalaya,Ri Bhoi,9,2,2,20,19,0.047619047619047616,0.47619047619047616,0.4523809523809524,-1,-0.019870528335650506
2025-11-11,Meghalaya,South West Garo Hills,3,3,3,5,31,0.075,0.125,0.775,-1,-0.046217372793287415
2025-11-11,Meghalaya,West Jaintia Hills,5,7,7,9,48,0.1076923076923077,0.13846153846153847,0.7384615384615385,-1,-0.03393491329475384
2025-11-11,Mizoram,Champhai,3,2,2,0,3,0.3333333333333333,0.0,0.5,-1,-0.005057369993636485
2025-11-11,Mizoram,Khawzawl,2,0,0,0,4,0.0,0.0,0.8,-1,-0.06668990716782097
2025-11-11,Mizoram,Saiha,2,4,4,0,12,0.23529411764705882,0.0,0.7058823529411765,-1,-0.02818807431110204
2025-11-11,Punjab,Kapurthala,6,7,7,1,30,0.1794871794871795,0.02564102564102564,0.7692307692307693,-1,-0.039469860794877576
2025-11-12,Assam,Darrang,16,23,23,15,216,0.09019607843137255,0.058823529411764705,0.8470588235294118,-1,-0.06318051022505022
2025-11-12,Assam,Dhemaji,11,29,29,11,58,0.29292929292929293,0.1111111111111111,0.5858585858585859,-1,-0.0036388336941692856
2025-11-12,Assam,Kamrup Metro,29,11,11,10,59,0.13580246913580246,0.12345679012345678,0.7283950617283951,-1,-0.054997301693058165
2025-11-12,Assam,Kokrajhar,10,16,16,6,60,0.1927710843373494,0.07228915662650602,0.7228915662650602,-1,-0.031802189635026346
2025-11-12,Gujarat,Chhotaudepur,10,16,16,3,35,0.2909090909090909,0.05454545454545454,0.6363636363636364,-1,-0.011912895907053023
2025-11-12,Karnataka,Bengaluru,54,70,70,86,74,0.30303030303030304,0.3722943722943723,0.3203463203463203,-1,-0.026383488623206497
2025-11-12,Madhya Pradesh,Gwalior,16,46,46,18,128,0.23834196891191708,0.09326424870466321,0.6632124352331606,-1,-0.022414481426302757
2025-11-12,Madhya Pradesh,Maihar,3,1,1,0,2,0.25,0.0,0.5,-1,-0.016003428176144197
2025-11-12,Maharashtra,Dharashiv,2,1,1,0,2,0.25,0.0,0.5,-1,-0.013568767569765994
2025-11-12,Meghalaya,East Garo Hills,2,1,1,8,14,0.041666666666666664,0.3333333333333333,0.5833333333333334,-1,-0.020373303069834314
2025-11-12,Meghalaya,East Khasi Hills,20,9,9,36,144,0.04736842105263158,0.18947368421052632,0.7578947368421053,-1,-0.05899154316216737
2025-11-12,Meghalaya,West Khasi Hills,4,4,4,12,135,0.02631578947368421,0.07894736842105263,0.8881578947368421,-1,-0.05924028199992326
2025-11-12,Punjab,Kapurthala,10,9,9,2,21,0.2727272727272727,0.06060606060606061,0.6363636363636364,-1,-0.014242745371661925
2025-11-12,Rajasthan,Deeg,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-12,Rajasthan,Jaipur,68,108,108,87,106,0.3576158940397351,0.28807947019867547,0.3509933774834437,-1,-0.027396701230465448
2025-11-12,Tripura,Khowai,4,2,2,2,17,0.09090909090909091,0.09090909090909091,0.7727272727272727,-1,-0.0444038966319793
2025-11-13,Arunachal Pradesh,Tawang,2,0,0,0,3,0.0,0.0,0.75,-1,-0.06468364904043278
2025-11-13,Assam,Darrang,11,13,13,7,91,0.11607142857142858,0.0625,0.8125,-1,-0.05462894244452532
2025-11-13,Assam,Kamrup Metro,25,11,11,13,89,0.09649122807017543,0.11403508771929824,0.7807017543859649,-1,-0.0621090609094479
2025-11-13,Gujarat,Kachchh,30,49,49,10,63,0.3983739837398374,0.08130081300813008,0.5121951219512195,-1,-0.013857039042681318
2025-11-13,Karnataka,Bengaluru,70,102,102,63,58,0.45535714285714285,0.28125,0.25892857142857145,-1,-0.005853404259615114
2025-11-13,Kerala,Ernakulam,45,42,42,15,29,0.4827586206896552,0.1724137931034483,0.3333333333333333,-1,-0.000898821773025138
2025-11-13,Madhya Pradesh,Narmadapuram,5,3,3,0,8,0.25,0.0,0.6666666666666666,-1,-0.02758324622105368
2025-11-13,Meghalaya,East Khasi Hills,20,13,13,14,101,0.10077519379844961,0.10852713178294573,0.7829457364341085,-1,-0.057630412780956264
2025-11-13,Meghalaya,South Garo Hills,4,0,0,7,51,0.0,0.11864406779661017,0.864406779661017,-1,-0.05665570544459364
2025-11-13,Meghalaya,West Jaintia Hills,4,8,8,2,52,0.12698412698412698,0.031746031746031744,0.8253968253968254,-1,-0.05131544788468323
2025-11-13,Nagaland,Chumukedima,2,0,0,0,3,0.0,0.0,0.75,-1,-0.06468364904043278
2025-11-13,Nagaland,Peren,2,0,0,0,2,0.0,0.0,0.6666666666666666,-1,-0.04863532129208814
2025-11-13,Punjab,Kapurthala,12,10,10,3,33,0.2127659574468085,0.06382978723404255,0.7021276595744681,-1,-0.019448837849620593
2025-11-13,Rajasthan,Bharatpur,28,43,43,33,53,0.33076923076923076,0.25384615384615383,0.4076923076923077,-1,-0.00963724297091284
2025-11-13,Rajasthan,Bundi,15,10,10,4,26,0.24390243902439024,0.0975609756097561,0.6341463414634146,-1,-0.019116286130079985
2025-11-13,Rajasthan,Deeg,5,0,0,0,11,0.0,0.0,0.9166666666666666,-1,-0.07108941810444724
2025-11-13,Rajasthan,Dholpur,13,16,16,14,59,0.17777777777777778,0.15555555555555556,0.6555555555555556,-1,-0.01478001347707969
2025-11-13,Rajasthan,Jaipur,70,98,98,60,205,0.2692307692307692,0.16483516483516483,0.5631868131868132,-1,-0.04921211470609144
2025-11-13,Rajasthan,Jhunjhunun,33,27,27,12,26,0.4090909090909091,0.18181818181818182,0.3939393939393939,-1,-0.0054726396669446675
2025-11-13,Rajasthan,Jodhpur,38,73,73,65,240,0.19261213720316622,0.17150395778364116,0.633245382585752,-1,-0.04345181450140967
2025-11-13,Rajasthan,Nagaur,42,58,58,29,71,0.36477987421383645,0.18238993710691823,0.44654088050314467,-1,-0.023137097913977445
2025-11-13,Rajasthan,Sikar,45,42,42,11,87,0.2978723404255319,0.07801418439716312,0.6170212765957447,-1,-0.04987566377145125
2025-11-13,Rajasthan,Sirohi,17,14,14,14,135,0.08536585365853659,0.08536585365853659,0.823170731707317,-1,-0.06203501953111401
2025-11-13,Rajasthan,Udaipur,33,55,55,37,80,0.3179190751445087,0.2138728323699422,0.4624277456647399,-1,-0.02276247225892969
2025-11-13,Uttar Pradesh,Prayagraj,15,5,5,4,26,0.1388888888888889,0.1111111111111111,0.7222222222222222,-1,-0.037854158054995146
2025-11-14,Assam,Darrang,10,25,25,9,52,0.28735632183908044,0.10344827586206896,0.5977011494252874,-1,-0.007325474399400789
2025-11-14,Meghalaya,East Garo Hills,5,2,2,4,56,0.031746031746031744,0.06349206349206349,0.8888888888888888,-1,-0.061064867199024486
2025-11-14,Meghalaya,East Jaintia Hills,2,1,1,4,8,0.07142857142857142,0.2857142857142857,0.5714285714285714,-1,-0.0042693570448066875
2025-11-14,Punjab,Gurdaspur,19,16,16,3,32,0.3076923076923077,0.057692307692307696,0.6153846153846154,-1,-0.02524489211604164
2025-11-14,Sikkim,West Sikkim,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-16,Assam,Kamrup Metro,29,25,25,21,93,0.17857142857142858,0.15,0.6642857142857143,-1,-0.043440301291923
2025-11-16,Nagaland,Niuland,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-17,Andhra Pradesh,Sri Potti Sriramulu Nellore,22,4,4,15,14,0.11764705882352941,0.4411764705882353,0.4117647058823529,-1,-0.025724240629586892
2025-11-17,Assam,North Cachar Hills,1,0,0,0,21,0.0,0.0,0.9545454545454546,-1,-0.070610457141846
2025-11-17,Chhattisgarh,Bijapur,5,14,14,3,40,0.2413793103448276,0.05172413793103448,0.6896551724137931,-1,-0.01273211721563694
2025-11-17,Madhya Pradesh,Sagar,23,84,84,10,105,0.42,0.05,0.525,-1,-0.004462965377000416
2025-11-17,Meghalaya,East Garo Hills,2,0,0,2,8,0.0,0.18181818181818182,0.7272727272727273,-1,-0.04476455528281209
2025-11-17,Meghalaya,East Jaintia Hills,2,0,0,0,6,0.0,0.0,0.8571428571428571,-1,-0.06920537730742526
2025-11-17,Meghalaya,East Khasi Hills,14,4,4,8,34,0.0851063829787234,0.1702127659574468,0.723404255319149,-1,-0.04688606162760378
2025-11-17,Meghalaya,South West Garo Hills,3,1,1,0,17,0.05263157894736842,0.0,0.8947368421052632,-1,-0.0719465265007535
2025-11-17,Meghalaya,South West Khasi Hills,3,2,2,0,13,0.125,0.0,0.8125,-1,-0.06429406200391663
2025-11-17,Meghalaya,West Garo Hills,6,3,3,6,51,0.04918032786885246,0.09836065573770492,0.8360655737704918,-1,-0.05461358997597088
2025-11-17,Meghalaya,West Jaintia Hills,1,0,0,5,14,0.0,0.25,0.7,-1,-0.029923427989452023
2025-11-17,Meghalaya,West Khasi Hills,2,0,0,3,3,0.0,0.42857142857142855,0.42857142857142855,-1,-0.005840771452633731
2025-11-17,Mizoram,Champhai,2,0,0,2,3,0.0,0.3333333333333333,0.5,-1,-0.009808770410424716
2025-11-17,Nagaland,Peren,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-17,Nagaland,Shamator,1,0,0,0,2,0.0,0.0,0.6666666666666666,-1,-0.04793890482294638
2025-11-17,Odisha,Khorda,19,20,20,5,32,0.3448275862068966,0.08620689655172414,0.5517241379310345,-1,-0.008526006459185442
2025-11-17,Sikkim,Namchi,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-18,Meghalaya,East Jaintia Hills,2,0,0,2,4,0.0,0.2857142857142857,0.5714285714285714,-1,-0.011074799215623932
2025-11-18,Meghalaya,East Khasi Hills,19,9,9,14,83,0.08411214953271028,0.1308411214953271,0.7757009345794392,-1,-0.055593912168831694
2025-11-18,Meghalaya,North Garo Hills,5,2,2,4,54,0.03278688524590164,0.06557377049180328,0.8852459016393442,-1,-0.061064867199024486
2025-11-18,Meghalaya,Ri Bhoi,7,8,8,4,98,0.07207207207207207,0.036036036036036036,0.8828828828828829,-1,-0.05461358997597088
2025-11-18,Meghalaya,West Jaintia Hills,3,4,4,4,37,0.08695652173913043,0.08695652173913043,0.8043478260869565,-1,-0.051675578835767566
2025-11-18,Mizoram,Saiha,2,1,1,0,2,0.25,0.0,0.5,-1,-0.013568767569765994
2025-11-19,Arunachal Pradesh,Anjaw,1,1,1,0,3,0.2,0.0,0.6,-1,-0.027609989767195753
2025-11-19,Arunachal Pradesh,East Kameng,2,1,1,1,13,0.0625,0.0625,0.8125,-1,-0.05434183501865597
2025-11-19,Arunachal Pradesh,Kamle,1,0,0,0,2,0.0,0.0,0.6666666666666666,-1,-0.04793890482294638
2025-11-19,Arunachal Pradesh,Kra Daadi,1,1,1,0,4,0.16666666666666666,0.0,0.6666666666666666,-1,-0.03334286222239513
2025-11-19,Arunachal Pradesh,Kurung Kumey,1,0,0,1,12,0.0,0.07142857142857142,0.8571428571428571,-1,-0.050672383700209433
2025-11-19,Arunachal Pradesh,Leparada,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Arunachal Pradesh,Lower Dibang Valley,1,0,0,1,2,0.0,0.25,0.5,-1,-0.004045743520228462
2025-11-19,Arunachal Pradesh,Lower Siang,1,0,0,0,3,0.0,0.0,0.75,-1,-0.06397180132219027
2025-11-19,Arunachal Pradesh,Pakke Kessang,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Arunachal Pradesh,Shi-Yomi,1,0,0,2,5,0.0,0.25,0.625,-1,-0.02138291787346913
2025-11-19,Arunachal Pradesh,Siang,2,0,0,0,4,0.0,0.0,0.8,-1,-0.06668990716782097
2025-11-19,Arunachal Pradesh,Upper Siang,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Arunachal Pradesh,Upper Subansiri,1,0,0,0,9,0.0,0.0,0.9,-1,-0.07010573177440016
2025-11-19,Arunachal Pradesh,West Kameng,4,0,0,1,6,0.0,0.125,0.75,-1,-0.05221016340883311
2025-11-19,Arunachal Pradesh,West Siang,1,0,0,0,2,0.0,0.0,0.6666666666666666,-1,-0.04793890482294638
2025-11-19,Assam,Kamrup Metro,35,48,48,38,96,0.26229508196721313,0.20765027322404372,0.5245901639344263,-1,-0.03201004282746911
2025-11-19,Assam,Sonitpur,31,117,117,34,141,0.3993174061433447,0.11604095563139932,0.4812286689419795,-1,-0.006898673858211191
2025-11-19,Goa,North Goa,21,14,14,1,17,0.42424242424242425,0.030303030303030304,0.5151515151515151,-1,-0.004097596175995255
2025-11-19,Karnataka,Bengaluru,95,312,312,73,104,0.636734693877551,0.1489795918367347,0.21224489795918366,-1,-0.018050925925203076
2025-11-19,Kerala,Kozhikode,69,144,144,56,106,0.46905537459283386,0.18241042345276873,0.34527687296416937,-1,-0.016064860934003944
2025-11-19,Kerala,Thiruvananthapuram,106,125,125,26,237,0.3213367609254499,0.06683804627249357,0.609254498714653,-1,-0.08139456677442414
2025-11-19,Kerala,Thrissur,142,180,180,29,332,0.33210332103321033,0.05350553505535055,0.6125461254612546,-1,-0.08785815353755744
2025-11-19,Ladakh,Leh,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Madhya Pradesh,Pandhurna,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Maharashtra,Chhatrapati Sambhajinagar,14,6,6,2,27,0.16666666666666666,0.05555555555555555,0.75,-1,-0.039118615763489184
2025-11-19,Maharashtra,Mumbai City,31,84,84,8,99,0.4375,0.041666666666666664,0.515625,-1,-0.017425695795670437
2025-11-19,Maharashtra,Pune,119,564,564,101,111,0.7258687258687259,0.12998712998713,0.14285714285714285,-1,-0.007018010682230957
2025-11-19,Meghalaya,East Jaintia Hills,5,0,0,2,13,0.0,0.125,0.8125,-1,-0.05632785177313726
2025-11-19,Meghalaya,East Khasi Hills,34,17,17,22,209,0.06827309236947791,0.08835341365461848,0.8393574297188755,-1,-0.07599366571770128
2025-11-19,Meghalaya,North Garo Hills,6,0,0,2,14,0.0,0.11764705882352941,0.8235294117647058,-1,-0.0540172937600063
2025-11-19,Meghalaya,South Garo Hills,4,3,3,4,16,0.125,0.16666666666666666,0.6666666666666666,-1,-0.019167349771406106
2025-11-19,Meghalaya,South West Khasi Hills,3,4,4,2,17,0.16666666666666666,0.08333333333333333,0.7083333333333334,-1,-0.013186200686473804
2025-11-19,Nagaland,Peren,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-19,Nagaland,Tseminyu,2,0,0,2,2,0.0,0.4,0.4,-1,-5.7012822738178315e-05
2025-11-25,Delhi,South East Delhi,1,1,1,0,2,0.25,0.0,0.5,-1,-0.015814960326620664
2025-11-25,Maharashtra,Chatrapati Sambhaji Nagar,2,2,2,0,6,0.2222222222222222,0.0,0.6666666666666666,-1,-0.02866442916868117
2025-11-25,Maharashtra,Chhatrapati Sambhajinagar,15,9,9,3,30,0.20930232558139536,0.06976744186046512,0.6976744186046512,-1,-0.02248297374075081
2025-11-25,Maharashtra,Dharashiv,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-25,Meghalaya,East Khasi Hills,20,16,16,25,80,0.13114754098360656,0.20491803278688525,0.6557377049180327,-1,-0.02840011903792461
2025-11-25,Meghalaya,South Garo Hills,5,2,2,4,88,0.021052631578947368,0.042105263157894736,0.9263157894736842,-1,-0.06707046664307759
2025-11-25,Meghalaya,West Jaintia Hills,3,5,5,4,48,0.08620689655172414,0.06896551724137931,0.8275862068965517,-1,-0.04774953323745568
2025-11-25,Mizoram,Saiha,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-25,Nagaland,Shamator,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-11-25,Nagaland,Tuensang,1,0,0,0,2,0.0,0.0,0.6666666666666666,-1,-0.04793890482294638
2025-12-15,Assam,Tinsukia,25,63,63,37,363,0.13577586206896552,0.07974137931034483,0.7823275862068966,-1,-0.054051745464819057
2025-12-15,Assam,West Karbi Anglong,3,2,2,0,9,0.16666666666666666,0.0,0.75,-1,-0.05137513571348162
2025-12-15,Meghalaya,East Garo Hills,2,0,0,1,4,0.0,0.16666666666666666,0.6666666666666666,-1,-0.03349965173010805
2025-12-15,Meghalaya,East Jaintia Hills,2,2,2,0,14,0.11764705882352941,0.0,0.8235294117647058,-1,-0.0651416170135114
2025-12-15,Meghalaya,Eastern West Khasi Hills,2,0,0,2,62,0.0,0.03076923076923077,0.9538461538461539,-1,-0.06326936313509368
2025-12-15,Meghalaya,North Garo Hills,5,1,1,2,137,0.0070921985815602835,0.014184397163120567,0.9716312056737588,-1,-0.06908319307175215
2025-12-15,Meghalaya,Ri Bhoi,7,1,1,6,81,0.011235955056179775,0.06741573033707865,0.9101123595505618,-1,-0.05659255813535802
2025-12-15,Meghalaya,South West Khasi Hills,3,4,4,1,12,0.2222222222222222,0.05555555555555555,0.6666666666666666,-1,-0.01346646457435463
2025-12-15,Meghalaya,West Khasi Hills,2,4,4,6,66,0.05194805194805195,0.07792207792207792,0.8571428571428571,-1,-0.05540365005300485
2025-12-15,Mizoram,Lunglei,3,5,5,0,7,0.38461538461538464,0.0,0.5384615384615384,-1,-0.005540619334305719
2025-12-15,West Bengal,Alipurduar,23,15,15,11,104,0.11450381679389313,0.08396946564885496,0.7938931297709924,-1,-0.060613146984905386
2025-12-15,West Bengal,Cooch Behar,34,57,57,25,75,0.36075949367088606,0.15822784810126583,0.47468354430379744,-1,-0.01887356975171417
2025-12-15,West Bengal,Darjeeling,45,73,73,33,162,0.27137546468401486,0.12267657992565056,0.6022304832713755,-1,-0.04833352001361124
2025-12-15,West Bengal,Hooghly,92,292,292,111,210,0.4755700325732899,0.18078175895765472,0.34201954397394135,-1,-0.04054994083546937
2025-12-15,West Bengal,Howrah,50,119,119,57,90,0.44569288389513106,0.21348314606741572,0.33707865168539325,-1,-0.005400580676155897
2025-12-15,West Bengal,Jalpaiguri,61,84,84,94,167,0.24277456647398843,0.27167630057803466,0.48265895953757226,-1,-0.03980142432035183
2025-12-15,West Bengal,Kalimpong,12,2,2,0,62,0.03076923076923077,0.0,0.9538461538461539,-1,-0.0822592468907628
2025-12-15,West Bengal,Kolkata,64,121,121,62,230,0.2922705314009662,0.1497584541062802,0.5555555555555556,-1,-0.04578730309689494
2025-12-15,West Bengal,Nadia,70,222,222,72,324,0.35864297253634897,0.11631663974151858,0.5234248788368336,-1,-0.044052583623308106
2025-12-15,West Bengal,North 24 Parganas,140,400,400,122,839,0.2936857562408223,0.08957415565345081,0.6160058737151248,-1,-0.08527968894531446
2025-12-15,West Bengal,Paschim Bardhaman,42,29,29,6,53,0.3258426966292135,0.06741573033707865,0.5955056179775281,-1,-0.049948484683388195
2025-12-15,West Bengal,Purba Bardhaman,51,54,54,11,78,0.375,0.0763888888888889,0.5416666666666666,-1,-0.0401962850589096
2025-12-24,Andhra Pradesh,Sri Potti Sriramulu Nellore,20,10,10,2,17,0.3333333333333333,0.06666666666666667,0.5666666666666667,-1,-0.018039114921058808
2025-12-24,Assam,Charaideo,9,6,6,3,18,0.21428571428571427,0.10714285714285714,0.6428571428571429,-1,-0.007336955107342669
2025-12-24,Assam,Goalpara,10,22,22,11,67,0.21782178217821782,0.10891089108910891,0.6633663366336634,-1,-0.012114076870007207
2025-12-24,Dadra and Nagar Haveli and Daman and Diu,Daman,4,1,1,0,5,0.14285714285714285,0.0,0.7142857142857143,-1,-0.03547415031433687
2025-12-24,Karnataka,Bengaluru,83,155,155,49,58,0.5893536121673004,0.18631178707224336,0.22053231939163498,-1,-0.0010246220724275945
2025-12-24,Madhya Pradesh,Niwari,3,2,2,0,7,0.2,0.0,0.7,-1,-0.03034154781880105
2025-12-24,Maharashtra,Pune,106,314,314,58,49,0.7440758293838863,0.13744075829383887,0.11611374407582939,-1,-3.0177958376120806e-05
2025-12-24,Meghalaya,Eastern West Khasi Hills,1,0,0,5,196,0.0,0.024752475247524754,0.9702970297029703,-1,-0.0645593752894974
2025-12-24,Meghalaya,West Khasi Hills,2,0,0,4,7,0.0,0.3333333333333333,0.5833333333333334,-1,-0.020558641943918876
2025-12-24,Odisha,Khorda,36,49,49,8,36,0.5212765957446809,0.0851063829787234,0.3829787234042553,-1,-0.015456943618750274
2025-12-24,Punjab,Kapurthala,8,9,9,1,58,0.13043478260869565,0.014492753623188406,0.8405797101449275,-1,-0.05836535534913123
2025-12-24,Tamil Nadu,Salem,57,76,76,16,39,0.5757575757575758,0.12121212121212122,0.29545454545454547,-1,-0.002160804652406423
2025-12-25,Assam,West Karbi Anglong,4,0,0,0,25,0.0,0.0,0.9615384615384616,-1,-0.07397246710390659
2025-12-25,Bihar,Muzaffarpur,46,53,53,186,56,0.17905405405405406,0.6283783783783784,0.1891891891891892,-1,-0.00530349563814736
2025-12-25,Bihar,Patna,59,64,64,325,14,0.15841584158415842,0.8044554455445545,0.034653465346534656,-1,-0.016181458263041626
2025-12-25,Meghalaya,Eastern West Khasi Hills,2,0,0,2,325,0.0,0.006097560975609756,0.9908536585365854,-1,-0.07097165631174152
2025-12-25,Meghalaya,West Khasi Hills,2,0,0,5,11,0.0,0.29411764705882354,0.6470588235294118,-1,-0.023842687750887603
2025-12-26,Manipur,Senapati,3,0,0,2,3,0.0,0.3333333333333333,0.5,-1,-0.016503968122272283
2025-12-26,Manipur,Ukhrul,1,0,0,2,3,0.0,0.3333333333333333,0.5,-1,-0.010137704226924504
2025-12-26,Punjab,Hoshiarpur,20,19,19,1,22,0.4418604651162791,0.023255813953488372,0.5116279069767442,-1,-0.007488983898153445
2025-12-26,Tripura,Khowai,4,2,2,1,6,0.2,0.1,0.6,-1,-0.006230899361099329
2025-12-27,Assam,Dibrugarh,20,25,25,13,51,0.2777777777777778,0.14444444444444443,0.5666666666666667,-1,-0.012980816748743407
2025-12-27,Dadra and Nagar Haveli and Daman and Diu,Daman,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-12-27,Gujarat,Anand,29,42,42,3,28,0.5675675675675675,0.04054054054054054,0.3783783783783784,-1,-0.0032604623870347016
2025-12-27,Meghalaya,East Khasi Hills,15,4,4,16,152,0.023121387283236993,0.09248554913294797,0.8786127167630058,-1,-0.07107364042690201
2025-12-27,Meghalaya,North Garo Hills,3,0,0,0,8,0.0,0.0,0.8888888888888888,-1,-0.07295881144059102
2025-12-27,Punjab,Hoshiarpur,16,15,15,0,23,0.38461538461538464,0.0,0.5897435897435898,-1,-0.02695156569295576
2025-12-27,Punjab,Kapurthala,6,4,4,1,13,0.21052631578947367,0.05263157894736842,0.6842105263157895,-1,-0.009943362909821118
2025-12-27,West Bengal,Kalimpong,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-12-29,Assam,Sonitpur,27,114,114,27,432,0.1986062717770035,0.047038327526132406,0.7526132404181185,-1,-0.053978512739181084
2025-12-29,Kerala,Ernakulam,78,40,40,15,80,0.29411764705882354,0.11029411764705882,0.5882352941176471,-1,-0.06022805629354244
2025-12-29,Maharashtra,Pune,100,285,285,34,55,0.76,0.09066666666666667,0.14666666666666667,-1,-0.008963464738550253
2025-12-29,Meghalaya,South West Garo Hills,2,0,0,0,12,0.0,0.0,0.9230769230769231,-1,-0.07183424748218248
2025-12-29,Punjab,Kapurthala,8,8,8,1,34,0.18181818181818182,0.022727272727272728,0.7727272727272727,-1,-0.041229840818286845
2025-12-29,Sikkim,East Sikkim,6,3,3,0,4,0.375,0.0,0.5,-1,-0.0031021248419560443
2025-12-29,Sikkim,Mangan,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-12-29,Sikkim,Namchi,3,0,0,0,4,0.0,0.0,0.8,-1,-0.06982145315365196
2025-12-29,Sikkim,West,1,0,0,0,1,0.0,0.0,0.5,-1,-0.031962546669918934
2025-12-29,Sikkim,West Sikkim,2,1,1,0,5,0.14285714285714285,0.0,0.7142857142857143,-1,-0.03570736058292512
2025-12-31,Meghalaya,East Garo Hills,4,0,0,12,2,0.0,0.8,0.13333333333333333,-1,-0.00347315210521959
2025-12-31,Meghalaya,East Khasi Hills,22,3,3,64,16,0.03571428571428571,0.7619047619047619,0.19047619047619047,-1,-0.02221862189255186
2025-12-31,Meghalaya,Ri Bhoi,7,0,0,25,6,0.0,0.78125,0.1875,-1,-0.016147606515764412
2025-12-31,Nagaland,Mon,5,0,0,19,2,0.0,0.8636363636363636,0.09090909090909091,-1,-0.006495754687429911
2025-12-31,Sikkim,East Sikkim,3,0,0,1,2,0.0,0.25,0.5,-1,-0.007611696758206388
2025-12-31,West Bengal,Jalpaiguri,58,44,44,200,9,0.1732283464566929,0.7874015748031497,0.03543307086614173,-1,-0.00235467192425054
